date,product_id,sales,quantity,price,category,revenue,day_of_week,month
2024-07-04,Product_3,539.22,14,24.37,Toys,7549.08,Thursday,July
2024-07-05,Product_3,553.29,15,84.6,Books,8299.349999999999,Friday,July
2024-07-06,Product_3,547.16,15,27.01,Toys,8207.4,Saturday,July
2024-07-07,Product_3,471.61,13,40.72,Food,6130.93,Sunday,July
2024-07-08,Product_3,481.99,13,22.06,Books,6265.87,Monday,July
2024-07-09,Product_3,532.56,14,57.63,Books,7455.839999999999,Tuesday,July
2024-07-10,Product_3,531.8,14,32.06,Toys,7445.199999999999,Wednesday,July
2024-07-11,Product_3,521.09,14,80.59,Books,7295.26,Thursday,July
2024-07-12,Product_3,517.46,14,52.91,Books,7244.4400000000005,Friday,July
2024-07-13,Product_3,487.17,13,57.69,Toys,6333.21,Saturday,July
2024-07-14,Product_3,488.95,13,42.15,Books,6356.349999999999,Sunday,July
2024-07-15,Product_3,474.84,13,91.73,Toys,6172.92,Monday,July
2024-07-16,Product_3,490.76,13,63.27,Electronics,6379.88,Tuesday,July
2024-07-17,Product_3,524.7,14,94.92,Books,7345.800000000001,Wednesday,July
2024-07-18,Product_3,506.71,14,97.47,Clothing,7093.94,Thursday,July
2024-07-19,Product_3,594.92,16,44.62,Electronics,9518.72,Friday,July
2024-07-20,Product_3,511.83,14,60.52,Electronics,7165.62,Saturday,July
2024-07-21,Product_3,487.71,13,75.64,Books,6340.23,Sunday,July
2024-07-22,Product_3,449.58,12,96.1,Electronics,5394.96,Monday,July
2024-07-23,Product_3,488.62,13,92.39,Books,6352.06,Tuesday,July
2024-07-24,Product_3,559.56,15,54.09,Food,8393.4,Wednesday,July
2024-07-25,Product_3,549.04,15,81.78,Food,8235.599999999999,Thursday,July
2024-07-26,Product_3,507.81,14,62.89,Toys,7109.34,Friday,July
2024-07-27,Product_3,562.58,15,91.9,Books,8438.7,Saturday,July
2024-07-28,Product_3,485.91,13,32.81,Electronics,6316.83,Sunday,July
2024-07-29,Product_3,463.32,12,55.89,Books,5559.84,Monday,July
2024-07-30,Product_3,487.84,13,47.75,Books,6341.92,Tuesday,July
2024-07-31,Product_3,513.32,14,36.13,Books,7186.4800000000005,Wednesday,July
2024-08-01,Product_3,543.03,15,29.33,Books,8145.45,Thursday,August
2024-08-02,Product_3,539.61,14,65.66,Food,7554.54,Friday,August
2024-08-03,Product_3,512.23,14,41.65,Toys,7171.22,Saturday,August
2024-08-04,Product_3,440.21,12,71.49,Books,5282.5199999999995,Sunday,August
2024-08-05,Product_3,556.11,15,66.65,Electronics,8341.65,Monday,August
2024-08-06,Product_3,485.27,13,100.0,Food,6308.51,Tuesday,August
2024-08-07,Product_3,455.31,12,56.99,Food,5463.72,Wednesday,August
2024-08-08,Product_3,472.87,13,74.02,Books,6147.31,Thursday,August
2024-08-09,Product_3,494.39,13,23.14,Electronics,6427.07,Friday,August
2024-08-10,Product_3,522.72,14,81.41,Clothing,7318.08,Saturday,August
2024-08-11,Product_3,467.65,12,90.29,Toys,5611.799999999999,Sunday,August
2024-08-12,Product_3,523.26,14,93.58,Toys,7325.639999999999,Monday,August
2024-08-13,Product_3,461.37,12,64.69,Electronics,5536.4400000000005,Tuesday,August
2024-08-14,Product_3,420.3,11,90.78,Food,4623.3,Wednesday,August
2024-08-15,Product_3,535.87,14,44.57,Food,7502.18,Thursday,August
2024-08-16,Product_3,502.94,13,60.61,Books,6538.22,Friday,August
2024-08-17,Product_3,493.48,13,97.17,Food,6415.24,Saturday,August
2024-08-18,Product_3,457.54,12,22.81,Toys,5490.4800000000005,Sunday,August
2024-08-19,Product_3,461.13,12,20.67,Electronics,5533.5599999999995,Monday,August
2024-08-20,Product_3,522.64,14,91.31,Clothing,7316.96,Tuesday,August
2024-08-21,Product_3,465.46,12,46.56,Toys,5585.5199999999995,Wednesday,August
2024-08-22,Product_3,505.73,13,39.17,Food,6574.49,Thursday,August
2024-08-23,Product_3,521.64,14,77.19,Books,7302.96,Friday,August
2024-08-24,Product_3,526.69,14,59.17,Books,7373.660000000001,Saturday,August
2024-08-25,Product_3,479.54,13,79.26,Toys,6234.02,Sunday,August
2024-08-26,Product_3,431.8,11,51.14,Electronics,4749.8,Monday,August
2024-08-27,Product_3,473.15,13,53.69,Food,6150.95,Tuesday,August
2024-08-28,Product_3,456.86,12,59.69,Electronics,5482.32,Wednesday,August
2024-08-29,Product_3,554.0,15,67.53,Food,8310.0,Thursday,August
2024-08-30,Product_3,472.57,13,46.78,Electronics,6143.41,Friday,August
2024-08-31,Product_3,511.55,14,57.55,Clothing,7161.7,Saturday,August
2024-09-01,Product_3,519.52,14,39.65,Toys,7273.28,Sunday,September
2024-09-02,Product_3,445.63,12,74.07,Electronics,5347.5599999999995,Monday,September
2024-09-03,Product_3,472.92,13,38.68,Toys,6147.96,Tuesday,September
2024-09-04,Product_3,498.81,13,37.65,Toys,6484.53,Wednesday,September
2024-09-05,Product_3,475.11,13,41.0,Food,6176.43,Thursday,September
2024-09-06,Product_3,484.56,13,84.53,Books,6299.28,Friday,September
2024-09-07,Product_3,550.83,15,24.65,Food,8262.45,Saturday,September
2024-09-08,Product_3,467.84,12,76.97,Electronics,5614.08,Sunday,September
2024-09-09,Product_3,478.95,13,79.35,Clothing,6226.349999999999,Monday,September
2024-09-10,Product_3,427.6,11,66.29,Food,4703.6,Tuesday,September
2024-09-11,Product_3,441.02,12,50.68,Books,5292.24,Wednesday,September
2024-09-12,Product_3,527.95,14,32.13,Food,7391.300000000001,Thursday,September
2024-09-13,Product_3,531.32,14,26.19,Electronics,7438.4800000000005,Friday,September
2024-09-14,Product_3,471.26,13,74.32,Electronics,6126.38,Saturday,September
2024-09-15,Product_3,478.47,13,42.16,Electronics,6220.110000000001,Sunday,September
2024-09-16,Product_3,410.04,11,93.15,Toys,4510.4400000000005,Monday,September
2024-09-17,Product_3,449.9,12,61.39,Food,5398.799999999999,Tuesday,September
2024-09-18,Product_3,511.18,14,21.99,Books,7156.52,Wednesday,September
2024-09-19,Product_3,465.68,12,32.27,Toys,5588.16,Thursday,September
2024-09-20,Product_3,466.88,12,37.91,Electronics,5602.5599999999995,Friday,September
2024-09-21,Product_3,458.06,12,37.7,Clothing,5496.72,Saturday,September
2024-09-22,Product_3,481.29,13,33.25,Books,6256.77,Sunday,September
2024-09-23,Product_3,465.95,12,96.46,Clothing,5591.4,Monday,September
2024-09-24,Product_3,411.85,11,79.04,Books,4530.35,Tuesday,September
2024-09-25,Product_3,483.85,13,79.06,Food,6290.05,Wednesday,September
2024-09-26,Product_3,455.5,12,21.94,Clothing,5466.0,Thursday,September
2024-09-27,Product_3,533.86,14,47.06,Food,7474.04,Friday,September
2024-09-28,Product_3,432.68,11,47.31,Electronics,4759.4800000000005,Saturday,September
2024-09-29,Product_3,469.84,12,34.48,Books,5638.08,Sunday,September
2024-09-30,Product_3,479.26,13,94.71,Toys,6230.38,Monday,September
2024-10-01,Product_3,479.0,13,49.26,Clothing,6227.0,Tuesday,October
2024-10-02,Product_3,559.67,15,86.7,Electronics,8395.05,Wednesday,October
2024-10-03,Product_3,516.74,14,35.77,Clothing,7234.360000000001,Thursday,October
2024-10-04,Product_3,449.14,12,66.57,Food,5389.68,Friday,October
2024-10-05,Product_3,502.59,13,61.04,Books,6533.67,Saturday,October
2024-10-06,Product_3,471.07,13,45.81,Food,6123.91,Sunday,October
2024-10-07,Product_3,521.75,14,83.52,Toys,7304.5,Monday,October
2024-10-08,Product_3,477.64,13,77.75,Toys,6209.32,Tuesday,October
2024-10-09,Product_3,457.25,12,29.3,Electronics,5487.0,Wednesday,October
2024-10-10,Product_3,550.96,15,58.5,Toys,8264.400000000001,Thursday,October
2024-10-11,Product_3,494.61,13,53.42,Books,6429.93,Friday,October
2024-10-12,Product_3,430.69,11,39.53,Electronics,4737.59,Saturday,October
2024-10-13,Product_3,397.14,10,87.69,Books,3971.3999999999996,Sunday,October
2024-10-14,Product_3,415.6,11,98.74,Electronics,4571.6,Monday,October
2024-10-15,Product_3,454.88,12,46.66,Food,5458.5599999999995,Tuesday,October
2024-10-16,Product_3,507.71,14,32.43,Food,7107.94,Wednesday,October
2024-10-17,Product_3,515.76,14,39.02,Toys,7220.639999999999,Thursday,October
2024-10-18,Product_3,517.95,14,56.15,Food,7251.300000000001,Friday,October
2024-10-19,Product_3,448.03,12,84.36,Toys,5376.36,Saturday,October
2024-10-20,Product_3,489.35,13,96.12,Clothing,6361.55,Sunday,October
2024-10-21,Product_3,474.63,13,90.16,Clothing,6170.19,Monday,October
2024-10-22,Product_3,466.38,12,94.83,Food,5596.5599999999995,Tuesday,October
2024-10-23,Product_3,454.22,12,69.2,Food,5450.64,Wednesday,October
2024-10-24,Product_3,477.09,13,90.87,Toys,6202.17,Thursday,October
2024-10-25,Product_3,494.52,13,88.08,Electronics,6428.76,Friday,October
2024-10-26,Product_3,504.4,13,83.74,Electronics,6557.2,Saturday,October
2024-10-27,Product_3,430.71,11,36.91,Books,4737.8099999999995,Sunday,October
2024-10-28,Product_3,424.29,11,57.61,Toys,4667.1900000000005,Monday,October
2024-10-29,Product_3,473.52,13,83.43,Clothing,6155.76,Tuesday,October
2024-10-30,Product_3,484.0,13,99.18,Electronics,6292.0,Wednesday,October
2024-10-31,Product_3,469.59,12,91.96,Books,5635.08,Thursday,October
2024-11-01,Product_3,472.61,13,52.17,Electronics,6143.93,Friday,November
2024-11-02,Product_3,508.4,14,39.65,Clothing,7117.599999999999,Saturday,November
2024-11-03,Product_3,455.78,12,42.77,Toys,5469.36,Sunday,November
2024-11-04,Product_3,409.47,11,82.1,Clothing,4504.17,Monday,November
2024-11-05,Product_3,436.74,12,56.14,Food,5240.88,Tuesday,November
2024-11-06,Product_3,490.75,13,31.63,Electronics,6379.75,Wednesday,November
2024-11-07,Product_3,550.78,15,63.98,Books,8261.699999999999,Thursday,November
2024-11-08,Product_3,475.8,13,56.33,Clothing,6185.400000000001,Friday,November
2024-11-09,Product_3,560.27,15,33.54,Books,8404.05,Saturday,November
2024-11-10,Product_3,461.12,12,94.83,Books,5533.4400000000005,Sunday,November
2024-11-11,Product_3,490.16,13,38.76,Toys,6372.08,Monday,November
2024-11-12,Product_3,455.61,12,88.43,Toys,5467.32,Tuesday,November
2024-11-13,Product_3,484.45,13,32.06,Books,6297.849999999999,Wednesday,November
2024-11-14,Product_3,480.24,13,97.74,Food,6243.12,Thursday,November
2024-11-15,Product_3,489.57,13,57.82,Food,6364.41,Friday,November
2024-11-16,Product_3,501.71,13,68.85,Books,6522.23,Saturday,November
2024-11-17,Product_3,457.89,12,58.75,Electronics,5494.68,Sunday,November
2024-11-18,Product_3,591.9,16,47.6,Electronics,9470.4,Monday,November
2024-11-19,Product_3,483.26,13,96.87,Books,6282.38,Tuesday,November
2024-11-20,Product_3,478.43,13,35.74,Toys,6219.59,Wednesday,November
2024-11-21,Product_3,504.48,13,64.13,Books,6558.24,Thursday,November
2024-11-22,Product_3,523.51,14,83.25,Books,7329.139999999999,Friday,November
2024-11-23,Product_3,552.95,15,67.45,Food,8294.25,Saturday,November
2024-11-24,Product_3,509.84,14,98.02,Food,7137.759999999999,Sunday,November
2024-11-25,Product_3,471.37,13,36.76,Toys,6127.81,Monday,November
2024-11-26,Product_3,461.59,12,72.43,Clothing,5539.08,Tuesday,November
2024-11-27,Product_3,477.86,13,30.82,Electronics,6212.18,Wednesday,November
2024-11-28,Product_3,476.42,13,94.18,Food,6193.46,Thursday,November
2024-11-29,Product_3,575.08,15,94.52,Electronics,8626.2,Friday,November
2024-11-30,Product_3,515.18,14,41.72,Books,7212.5199999999995,Saturday,November
2024-12-01,Product_3,537.59,14,51.27,Clothing,7526.26,Sunday,December
2024-12-02,Product_3,482.44,13,96.41,Electronics,6271.72,Monday,December
2024-12-03,Product_3,533.91,14,66.22,Toys,7474.74,Tuesday,December
2024-12-04,Product_3,595.17,16,43.33,Electronics,9522.72,Wednesday,December
2024-12-05,Product_3,546.71,15,95.13,Clothing,8200.650000000001,Thursday,December
2024-12-06,Product_3,561.07,15,37.54,Toys,8416.050000000001,Friday,December
2024-12-07,Product_3,525.22,14,55.39,Clothing,7353.08,Saturday,December
2024-12-08,Product_3,438.58,12,43.56,Clothing,5262.96,Sunday,December
2024-12-09,Product_3,513.04,14,32.47,Toys,7182.5599999999995,Monday,December
2024-12-10,Product_3,454.03,12,54.4,Books,5448.36,Tuesday,December
2024-12-11,Product_3,549.52,15,67.54,Electronics,8242.8,Wednesday,December
2024-12-12,Product_3,546.96,15,57.65,Clothing,8204.400000000001,Thursday,December
2024-12-13,Product_3,567.07,15,59.21,Books,8506.050000000001,Friday,December
2024-12-14,Product_3,563.84,15,31.64,Books,8457.6,Saturday,December
2024-12-15,Product_3,499.76,13,70.94,Electronics,6496.88,Sunday,December
2024-12-16,Product_3,515.79,14,33.93,Clothing,7221.0599999999995,Monday,December
2024-12-17,Product_3,515.49,14,54.79,Toys,7216.860000000001,Tuesday,December
2024-12-18,Product_3,546.97,15,41.08,Clothing,8204.550000000001,Wednesday,December
2024-12-19,Product_3,517.13,14,30.19,Clothing,7239.82,Thursday,December
2024-12-20,Product_3,525.15,14,84.71,Toys,7352.099999999999,Friday,December
2024-12-21,Product_3,525.39,14,31.18,Clothing,7355.46,Saturday,December
2024-12-22,Product_3,518.03,14,91.12,Books,7252.42,Sunday,December
2024-12-23,Product_3,510.89,14,86.38,Clothing,7152.46,Monday,December
2024-12-24,Product_3,483.64,13,65.34,Clothing,6287.32,Tuesday,December
2024-12-25,Product_3,548.91,15,30.17,Food,8233.65,Wednesday,December
2024-12-26,Product_3,545.35,15,46.66,Electronics,8180.25,Thursday,December
2024-12-27,Product_3,545.8,15,55.74,Electronics,8186.999999999999,Friday,December
2024-12-28,Product_3,583.29,16,56.41,Food,9332.64,Saturday,December
2024-12-29,Product_3,499.79,13,46.51,Food,6497.27,Sunday,December
2024-12-30,Product_3,537.8,14,25.15,Clothing,7529.199999999999,Monday,December
2024-12-31,Product_3,506.08,13,58.5,Toys,6579.04,Tuesday,December
2020-01-01,Product_4,286.28,7,24.65,Electronics,2003.9599999999998,Wednesday,January
2020-01-02,Product_4,272.62,6,43.68,Toys,1635.72,Thursday,January
2020-01-03,Product_4,289.71,7,88.19,Electronics,2027.9699999999998,Friday,January
2020-01-04,Product_4,254.04,6,55.51,Electronics,1524.24,Saturday,January
2020-01-05,Product_4,224.33,5,24.79,Clothing,1121.65,Sunday,January
2020-01-06,Product_4,200.36,4,82.35,Food,801.44,Monday,January
2020-01-07,Product_4,217.37,5,81.71,Electronics,1086.85,Tuesday,January
2020-01-08,Product_4,282.49,7,50.82,Toys,1977.43,Wednesday,January
2020-01-09,Product_4,263.33,6,72.92,Toys,1579.98,Thursday,January
2020-01-10,Product_4,310.46,7,74.4,Books,2173.22,Friday,January
2020-01-11,Product_4,239.86,5,90.37,Food,1199.3000000000002,Saturday,January
2020-01-12,Product_4,238.89,5,59.5,Books,1194.4499999999998,Sunday,January
2020-01-13,Product_4,258.4,6,23.68,Clothing,1550.3999999999999,Monday,January
2020-01-14,Product_4,233.95,5,28.38,Food,1169.75,Tuesday,January
2020-01-15,Product_4,260.28,6,33.25,Electronics,1561.6799999999998,Wednesday,January
2020-01-16,Product_4,335.66,8,22.57,Toys,2685.28,Thursday,January
2020-01-17,Product_4,325.56,8,56.8,Toys,2604.48,Friday,January
2020-01-18,Product_4,289.02,7,64.94,Toys,2023.1399999999999,Saturday,January
2020-01-19,Product_4,261.02,6,71.59,Clothing,1566.12,Sunday,January
2020-01-20,Product_4,270.09,6,31.8,Books,1620.54,Monday,January
2020-01-21,Product_4,295.8,7,42.25,Books,2070.6,Tuesday,January
2020-01-22,Product_4,237.68,5,86.82,Electronics,1188.4,Wednesday,January
2020-01-23,Product_4,293.49,7,39.24,Books,2054.4300000000003,Thursday,January
2020-01-24,Product_4,279.76,6,62.1,Toys,1678.56,Friday,January
2020-01-25,Product_4,317.06,7,43.6,Food,2219.42,Saturday,January
2020-01-26,Product_4,274.36,6,57.53,Clothing,1646.16,Sunday,January
2020-01-27,Product_4,262.84,6,57.04,Food,1577.04,Monday,January
2020-01-28,Product_4,263.08,6,62.7,Books,1578.48,Tuesday,January
2020-01-29,Product_4,265.75,6,33.09,Books,1594.5,Wednesday,January
2020-01-30,Product_4,296.53,7,48.83,Food,2075.71,Thursday,January
2020-01-31,Product_4,273.22,6,92.02,Food,1639.3200000000002,Friday,January
2020-02-01,Product_4,281.95,7,25.18,Toys,1973.6499999999999,Saturday,February
2020-02-02,Product_4,296.26,7,40.64,Toys,2073.8199999999997,Sunday,February
2020-02-03,Product_4,236.9,5,75.33,Books,1184.5,Monday,February
2020-02-04,Product_4,255.87,6,86.79,Electronics,1535.22,Tuesday,February
2020-02-05,Product_4,263.03,6,68.24,Toys,1578.1799999999998,Wednesday,February
2020-02-06,Product_4,256.4,6,60.69,Clothing,1538.3999999999999,Thursday,February
2020-02-07,Product_4,304.44,7,85.29,Clothing,2131.08,Friday,February
2020-02-08,Product_4,299.6,7,27.39,Electronics,2097.2000000000003,Saturday,February
2020-02-09,Product_4,289.29,7,87.18,Toys,2025.0300000000002,Sunday,February
2020-02-10,Product_4,279.69,6,63.87,Books,1678.1399999999999,Monday,February
2020-02-11,Product_4,295.0,7,76.42,Books,2065.0,Tuesday,February
2020-02-12,Product_4,347.26,8,65.01,Books,2778.08,Wednesday,February
2020-02-13,Product_4,308.49,7,94.68,Food,2159.4300000000003,Thursday,February
2020-02-14,Product_4,326.86,8,43.89,Toys,2614.88,Friday,February
2020-02-15,Product_4,310.08,7,56.19,Food,2170.56,Saturday,February
2020-02-16,Product_4,285.77,7,42.5,Electronics,2000.3899999999999,Sunday,February
2020-02-17,Product_4,283.24,7,36.46,Electronics,1982.68,Monday,February
2020-02-18,Product_4,291.89,7,51.64,Electronics,2043.23,Tuesday,February
2020-02-19,Product_4,261.64,6,40.06,Clothing,1569.84,Wednesday,February
2020-02-20,Product_4,288.66,7,85.26,Clothing,2020.6200000000001,Thursday,February
2020-02-21,Product_4,311.26,7,48.85,Electronics,2178.8199999999997,Friday,February
2020-02-22,Product_4,329.09,8,61.58,Clothing,2632.72,Saturday,February
2020-02-23,Product_4,293.52,7,31.29,Books,2054.64,Sunday,February
2020-02-24,Product_4,321.7,7,70.98,Books,2251.9,Monday,February
2020-02-25,Product_4,310.21,7,67.46,Food,2171.47,Tuesday,February
2020-02-26,Product_4,291.96,7,75.74,Electronics,2043.7199999999998,Wednesday,February
2020-02-27,Product_4,294.86,7,87.32,Books,2064.02,Thursday,February
2020-02-28,Product_4,310.51,7,25.45,Toys,2173.5699999999997,Friday,February
2020-02-29,Product_4,335.31,8,66.24,Food,2682.48,Saturday,February
2020-03-01,Product_4,250.99,6,70.9,Electronics,1505.94,Sunday,March
2020-03-02,Product_4,282.7,7,23.81,Food,1978.8999999999999,Monday,March
2020-03-03,Product_4,289.49,7,60.77,Clothing,2026.43,Tuesday,March
2020-03-04,Product_4,320.94,7,55.41,Food,2246.58,Wednesday,March
2020-03-05,Product_4,336.47,8,99.16,Clothing,2691.76,Thursday,March
2020-03-06,Product_4,317.16,7,54.06,Books,2220.1200000000003,Friday,March
2020-03-07,Product_4,370.58,9,56.78,Books,3335.22,Saturday,March
2020-03-08,Product_4,277.08,6,49.94,Clothing,1662.48,Sunday,March
2020-03-09,Product_4,301.56,7,68.29,Electronics,2110.92,Monday,March
2020-03-10,Product_4,306.79,7,21.16,Electronics,2147.53,Tuesday,March
2020-03-11,Product_4,333.89,8,68.65,Food,2671.12,Wednesday,March
2020-03-12,Product_4,333.56,8,37.06,Electronics,2668.48,Thursday,March
2020-03-13,Product_4,373.17,9,79.39,Food,3358.53,Friday,March
2020-03-14,Product_4,347.89,8,53.47,Electronics,2783.12,Saturday,March
2020-03-15,Product_4,303.97,7,51.08,Clothing,2127.79,Sunday,March
2020-03-16,Product_4,378.65,9,99.44,Electronics,3407.85,Monday,March
2020-03-17,Product_4,272.15,6,75.5,Toys,1632.8999999999999,Tuesday,March
2020-03-18,Product_4,333.02,8,78.25,Food,2664.16,Wednesday,March
2020-03-19,Product_4,353.35,8,60.3,Electronics,2826.8,Thursday,March
2020-03-20,Product_4,349.98,8,62.6,Toys,2799.84,Friday,March
2020-03-21,Product_4,367.58,9,86.01,Electronics,3308.22,Saturday,March
2020-03-22,Product_4,292.06,7,62.97,Toys,2044.42,Sunday,March
2020-03-23,Product_4,360.92,8,89.45,Electronics,2887.36,Monday,March
2020-03-24,Product_4,320.81,7,51.55,Food,2245.67,Tuesday,March
2020-03-25,Product_4,310.61,7,60.82,Toys,2174.27,Wednesday,March
2020-03-26,Product_4,319.91,7,31.4,Food,2239.3700000000003,Thursday,March
2020-03-27,Product_4,361.25,8,43.85,Clothing,2890.0,Friday,March
2020-03-28,Product_4,307.73,7,30.15,Books,2154.11,Saturday,March
2020-03-29,Product_4,323.11,8,60.53,Electronics,2584.88,Sunday,March
2020-03-30,Product_4,268.59,6,99.56,Food,1611.54,Monday,March
2020-03-31,Product_4,273.37,6,67.05,Electronics,1640.22,Tuesday,March
2020-04-01,Product_4,292.29,7,40.49,Toys,2046.0300000000002,Wednesday,April
2020-04-02,Product_4,326.6,8,67.19,Food,2612.8,Thursday,April
2020-04-03,Product_4,365.18,9,57.29,Books,3286.62,Friday,April
2020-04-04,Product_4,331.77,8,28.96,Toys,2654.16,Saturday,April
2020-04-05,Product_4,300.45,7,38.82,Books,2103.15,Sunday,April
2020-04-06,Product_4,239.51,5,47.06,Electronics,1197.55,Monday,April
2020-04-07,Product_4,350.33,8,93.14,Toys,2802.64,Tuesday,April
2020-04-08,Product_4,332.15,8,71.56,Electronics,2657.2,Wednesday,April
2020-04-09,Product_4,347.35,8,42.17,Toys,2778.8,Thursday,April
2020-04-10,Product_4,305.58,7,91.46,Toys,2139.06,Friday,April
2020-04-11,Product_4,348.76,8,53.71,Food,2790.08,Saturday,April
2020-04-12,Product_4,288.78,7,44.37,Toys,2021.4599999999998,Sunday,April
2020-04-13,Product_4,275.16,6,72.98,Food,1650.96,Monday,April
2020-04-14,Product_4,308.53,7,35.19,Toys,2159.71,Tuesday,April
2020-04-15,Product_4,313.11,7,69.12,Food,2191.77,Wednesday,April
2020-04-16,Product_4,348.82,8,80.39,Books,2790.56,Thursday,April
2020-04-17,Product_4,354.98,8,24.82,Clothing,2839.84,Friday,April
2020-04-18,Product_4,330.45,8,43.13,Toys,2643.6,Saturday,April
2020-04-19,Product_4,252.61,6,59.72,Toys,1515.66,Sunday,April
2020-04-20,Product_4,274.99,6,37.58,Toys,1649.94,Monday,April
2020-04-21,Product_4,288.4,7,69.46,Clothing,2018.7999999999997,Tuesday,April
2020-04-22,Product_4,299.92,7,71.98,Food,2099.44,Wednesday,April
2020-04-23,Product_4,334.92,8,26.18,Electronics,2679.36,Thursday,April
2020-04-24,Product_4,351.83,8,87.73,Toys,2814.64,Friday,April
2020-04-25,Product_4,316.29,7,85.18,Electronics,2214.03,Saturday,April
2020-04-26,Product_4,301.05,7,95.75,Toys,2107.35,Sunday,April
2020-04-27,Product_4,339.87,8,55.4,Books,2718.96,Monday,April
2020-04-28,Product_4,362.59,9,99.37,Toys,3263.31,Tuesday,April
2020-04-29,Product_4,342.57,8,37.04,Books,2740.56,Wednesday,April
2020-04-30,Product_4,301.26,7,76.98,Electronics,2108.8199999999997,Thursday,April
2020-05-01,Product_4,401.53,9,90.98,Clothing,3613.7699999999995,Friday,May
2020-05-02,Product_4,311.65,7,39.29,Books,2181.5499999999997,Saturday,May
2020-05-03,Product_4,312.04,7,20.97,Clothing,2184.28,Sunday,May
2020-05-04,Product_4,353.96,8,67.06,Clothing,2831.68,Monday,May
2020-05-05,Product_4,302.69,7,66.06,Toys,2118.83,Tuesday,May
2020-05-06,Product_4,277.92,6,29.71,Books,1667.52,Wednesday,May
2020-05-07,Product_4,307.15,7,75.12,Food,2150.0499999999997,Thursday,May
2020-05-08,Product_4,331.19,8,52.76,Clothing,2649.52,Friday,May
2020-05-09,Product_4,331.73,8,21.82,Food,2653.84,Saturday,May
2020-05-10,Product_4,282.09,7,21.29,Clothing,1974.6299999999999,Sunday,May
2020-05-11,Product_4,340.52,8,62.04,Books,2724.16,Monday,May
2020-05-12,Product_4,326.23,8,65.6,Clothing,2609.84,Tuesday,May
2020-05-13,Product_4,352.65,8,37.05,Clothing,2821.2,Wednesday,May
2020-05-14,Product_4,290.49,7,56.55,Books,2033.43,Thursday,May
2020-05-15,Product_4,299.4,7,85.92,Books,2095.7999999999997,Friday,May
2020-05-16,Product_4,350.75,8,72.11,Books,2806.0,Saturday,May
2020-05-17,Product_4,298.06,7,25.74,Clothing,2086.42,Sunday,May
2020-05-18,Product_4,309.49,7,20.44,Electronics,2166.4300000000003,Monday,May
2020-05-19,Product_4,274.54,6,90.44,Books,1647.2400000000002,Tuesday,May
2020-05-20,Product_4,295.32,7,57.79,Books,2067.24,Wednesday,May
2020-05-21,Product_4,350.78,8,69.88,Clothing,2806.24,Thursday,May
2020-05-22,Product_4,373.26,9,91.81,Books,3359.34,Friday,May
2020-05-23,Product_4,301.0,7,71.13,Clothing,2107.0,Saturday,May
2020-05-24,Product_4,309.69,7,82.36,Food,2167.83,Sunday,May
2020-05-25,Product_4,264.87,6,98.5,Books,1589.22,Monday,May
2020-05-26,Product_4,278.6,6,79.5,Clothing,1671.6000000000001,Tuesday,May
2020-05-27,Product_4,260.51,6,71.82,Clothing,1563.06,Wednesday,May
2020-05-28,Product_4,335.6,8,76.03,Books,2684.8,Thursday,May
2020-05-29,Product_4,297.25,7,40.92,Electronics,2080.75,Friday,May
2020-05-30,Product_4,336.24,8,40.23,Food,2689.92,Saturday,May
2020-05-31,Product_4,307.69,7,37.94,Electronics,2153.83,Sunday,May
2020-06-01,Product_4,309.93,7,30.7,Food,2169.51,Monday,June
2020-06-02,Product_4,299.78,7,37.53,Food,2098.46,Tuesday,June
2020-06-03,Product_4,341.67,8,47.57,Toys,2733.36,Wednesday,June
2020-06-04,Product_4,317.48,7,94.79,Electronics,2222.36,Thursday,June
2020-06-05,Product_4,315.37,7,70.29,Electronics,2207.59,Friday,June
2020-06-06,Product_4,341.57,8,89.49,Toys,2732.56,Saturday,June
2020-06-07,Product_4,320.03,7,62.99,Clothing,2240.21,Sunday,June
2020-06-08,Product_4,325.9,8,67.29,Clothing,2607.2,Monday,June
2020-06-09,Product_4,259.7,6,90.34,Toys,1558.1999999999998,Tuesday,June
2020-06-10,Product_4,241.77,6,84.29,Electronics,1450.6200000000001,Wednesday,June
2020-06-11,Product_4,308.94,7,53.57,Books,2162.58,Thursday,June
2020-06-12,Product_4,295.77,7,95.63,Food,2070.39,Friday,June
2020-06-13,Product_4,342.65,8,73.01,Clothing,2741.2,Saturday,June
2020-06-14,Product_4,251.92,6,93.21,Clothing,1511.52,Sunday,June
2020-06-15,Product_4,264.66,6,46.44,Food,1587.96,Monday,June
2020-06-16,Product_4,250.77,6,20.72,Books,1504.6200000000001,Tuesday,June
2020-06-17,Product_4,256.0,6,69.31,Clothing,1536.0,Wednesday,June
2020-06-18,Product_4,337.0,8,98.46,Toys,2696.0,Thursday,June
2020-06-19,Product_4,281.83,6,61.28,Electronics,1690.98,Friday,June
2020-06-20,Product_4,278.13,6,59.06,Food,1668.78,Saturday,June
2020-06-21,Product_4,368.36,9,81.69,Clothing,3315.2400000000002,Sunday,June
2020-06-22,Product_4,292.14,7,26.2,Clothing,2044.98,Monday,June
2020-06-23,Product_4,288.18,7,88.13,Books,2017.26,Tuesday,June
2020-06-24,Product_4,249.28,6,22.18,Clothing,1495.68,Wednesday,June
2020-06-25,Product_4,300.83,7,47.69,Toys,2105.81,Thursday,June
