date,product_id,sales,quantity,price,category,revenue,day_of_week,month
2022-09-19,Product_4,574.69,34,79.3,Food,19539.460000000003,Monday,September
2022-09-19,Product_1,423.17,9,27.45,Toys,3808.53,Monday,September
2022-09-19,Product_3,468.95,19,77.53,Books,8910.05,Monday,September
2022-09-20,Product_3,437.09,17,38.13,Clothing,7430.53,Tuesday,September
2022-09-20,Product_2,598.53,13,77.65,Food,7780.889999999999,Tuesday,September
2022-09-20,Product_1,514.25,11,98.2,Toys,5656.75,Tuesday,September
2022-09-20,Product_4,558.64,33,27.62,Clothing,18435.12,Tuesday,September
2022-09-21,Product_3,462.85,18,98.09,Books,8331.300000000001,Wednesday,September
2022-09-21,Product_1,460.11,10,51.72,Food,4601.1,Wednesday,September
2022-09-21,Product_4,552.29,32,99.41,Toys,17673.28,Wednesday,September
2022-09-21,Product_2,557.14,12,46.95,Toys,6685.68,Wednesday,September
2022-09-22,Product_3,489.44,19,53.22,Books,9299.36,Thursday,September
2022-09-22,Product_2,545.6,12,24.13,Toys,6547.200000000001,Thursday,September
2022-09-22,Product_4,555.27,33,79.15,Electronics,18323.91,Thursday,September
2022-09-22,Product_1,481.64,10,41.07,Food,4816.4,Thursday,September
2022-09-23,Product_3,490.2,19,29.89,Electronics,9313.8,Friday,September
2022-09-23,Product_5,180.52,3,96.52,Electronics,541.5600000000001,Friday,September
2022-09-23,Product_2,637.53,14,54.39,Electronics,8925.42,Friday,September
2022-09-23,Product_1,454.28,10,76.14,Electronics,4542.799999999999,Friday,September
2022-09-23,Product_4,590.26,35,27.83,Clothing,20659.1,Friday,September
2022-09-24,Product_3,555.25,22,59.29,Clothing,12215.5,Saturday,September
2022-09-24,Product_1,553.8,12,49.81,Food,6645.599999999999,Saturday,September
2022-09-24,Product_2,596.04,13,20.43,Clothing,7748.519999999999,Saturday,September
2022-09-24,Product_4,573.73,34,77.33,Toys,19506.82,Saturday,September
2022-09-25,Product_2,605.94,13,59.78,Toys,7877.220000000001,Sunday,September
2022-09-25,Product_3,523.45,21,57.31,Clothing,10992.45,Sunday,September
2022-09-25,Product_1,474.21,10,83.25,Electronics,4742.099999999999,Sunday,September
2022-09-25,Product_4,530.4,31,81.49,Toys,16442.399999999998,Sunday,September
2022-09-26,Product_2,568.72,12,70.71,Food,6824.64,Monday,September
2022-09-26,Product_3,468.47,19,66.04,Clothing,8900.93,Monday,September
2022-09-26,Product_4,499.43,29,22.57,Clothing,14483.47,Monday,September
2022-09-26,Product_1,461.9,10,32.88,Books,4619.0,Monday,September
2022-09-27,Product_2,605.44,13,83.37,Clothing,7870.720000000001,Tuesday,September
2022-09-27,Product_4,529.51,31,36.75,Electronics,16414.81,Tuesday,September
2022-09-27,Product_3,452.7,18,85.88,Books,8148.599999999999,Tuesday,September
2022-09-27,Product_1,487.7,10,34.39,Electronics,4877.0,Tuesday,September
2022-09-28,Product_2,623.76,13,85.68,Clothing,8108.88,Wednesday,September
2022-09-28,Product_4,556.5,33,99.42,Food,18364.5,Wednesday,September
2022-09-28,Product_1,468.87,10,95.72,Food,4688.7,Wednesday,September
2022-09-28,Product_3,525.25,21,50.03,Food,11030.25,Wednesday,September
2022-09-29,Product_2,639.42,14,39.82,Clothing,8951.88,Thursday,September
2022-09-29,Product_3,475.68,19,45.38,Toys,9037.92,Thursday,September
2022-09-29,Product_1,519.61,11,55.57,Books,5715.71,Thursday,September
2022-09-29,Product_4,580.53,34,93.66,Clothing,19738.02,Thursday,September
2022-09-30,Product_2,591.18,13,32.39,Food,7685.339999999999,Friday,September
2022-09-30,Product_3,497.66,20,71.39,Toys,9953.2,Friday,September
2022-09-30,Product_4,501.57,29,59.03,Books,14545.53,Friday,September
2022-09-30,Product_1,529.97,11,21.99,Electronics,5829.67,Friday,September
2022-10-01,Product_3,475.12,19,96.98,Toys,9027.28,Saturday,October
2022-10-01,Product_4,589.86,35,49.81,Books,20645.1,Saturday,October
2022-10-01,Product_2,586.07,13,81.71,Toys,7618.910000000001,Saturday,October
2022-10-01,Product_1,478.53,10,60.73,Food,4785.299999999999,Saturday,October
2022-10-02,Product_3,508.54,20,55.5,Clothing,10170.8,Sunday,October
2022-10-02,Product_1,471.66,10,58.34,Toys,4716.6,Sunday,October
2022-10-02,Product_2,598.39,13,61.5,Clothing,7779.07,Sunday,October
2022-10-02,Product_4,525.79,31,21.44,Food,16299.489999999998,Sunday,October
2022-10-03,Product_1,474.63,10,86.11,Electronics,4746.3,Monday,October
2022-10-03,Product_2,612.16,13,36.11,Clothing,7958.08,Monday,October
2022-10-03,Product_3,471.53,19,62.88,Food,8959.07,Monday,October
2022-10-03,Product_4,551.04,32,62.34,Electronics,17633.28,Monday,October
2022-10-04,Product_3,474.67,19,52.51,Food,9018.73,Tuesday,October
2022-10-04,Product_4,582.01,34,36.98,Clothing,19788.34,Tuesday,October
2022-10-04,Product_2,737.88,16,81.3,Clothing,11806.08,Tuesday,October
2022-10-04,Product_1,472.34,10,31.56,Food,4723.4,Tuesday,October
2022-10-05,Product_1,395.61,8,35.98,Toys,3164.88,Wednesday,October
2022-10-05,Product_3,575.2,23,87.38,Electronics,13229.6,Wednesday,October
2022-10-05,Product_2,595.95,13,62.57,Toys,7747.35,Wednesday,October
2022-10-05,Product_4,572.14,34,48.37,Clothing,19452.76,Wednesday,October
2022-10-06,Product_2,596.05,13,99.92,Electronics,7748.65,Thursday,October
2022-10-06,Product_3,517.77,21,82.59,Electronics,10873.17,Thursday,October
2022-10-06,Product_1,446.33,9,31.48,Food,4016.97,Thursday,October
2022-10-06,Product_4,593.98,35,66.58,Books,20789.3,Thursday,October
2022-10-07,Product_2,656.07,14,55.58,Toys,9184.98,Friday,October
2022-10-07,Product_4,610.5,36,73.42,Electronics,21978.0,Friday,October
2022-10-07,Product_1,535.6,11,70.51,Electronics,5891.6,Friday,October
2022-10-07,Product_3,528.63,21,41.33,Food,11101.23,Friday,October
2022-10-08,Product_1,464.11,10,40.52,Electronics,4641.1,Saturday,October
2022-10-08,Product_2,564.74,12,96.75,Books,6776.88,Saturday,October
2022-10-08,Product_4,520.27,30,77.53,Toys,15608.1,Saturday,October
2022-10-08,Product_3,494.53,20,52.98,Toys,9890.6,Saturday,October
2022-10-09,Product_2,519.98,11,73.47,Food,5719.780000000001,Sunday,October
2022-10-09,Product_4,508.11,30,71.34,Clothing,15243.3,Sunday,October
2022-10-09,Product_3,439.24,17,63.86,Books,7467.08,Sunday,October
2022-10-09,Product_1,517.96,11,21.67,Books,5697.56,Sunday,October
2022-10-10,Product_3,502.87,20,63.52,Clothing,10057.4,Monday,October
2022-10-10,Product_4,516.63,30,95.16,Electronics,15498.9,Monday,October
2022-10-10,Product_1,438.58,9,78.84,Toys,3947.22,Monday,October
2022-10-10,Product_2,521.86,11,55.7,Books,5740.46,Monday,October
2022-10-11,Product_2,568.86,12,70.18,Books,6826.32,Tuesday,October
2022-10-11,Product_1,444.87,9,40.16,Toys,4003.83,Tuesday,October
2022-10-11,Product_4,533.71,31,26.9,Electronics,16545.010000000002,Tuesday,October
2022-10-11,Product_3,536.43,21,38.39,Books,11265.03,Tuesday,October
2022-10-12,Product_3,461.61,18,91.18,Books,8308.98,Wednesday,October
2022-10-12,Product_2,660.88,14,45.76,Clothing,9252.32,Wednesday,October
2022-10-12,Product_4,525.54,31,30.62,Books,16291.739999999998,Wednesday,October
2022-10-12,Product_1,505.73,11,95.93,Books,5563.030000000001,Wednesday,October
2022-10-13,Product_1,518.44,11,79.15,Electronics,5702.84,Thursday,October
2022-10-13,Product_2,593.28,13,28.53,Clothing,7712.639999999999,Thursday,October
2022-10-13,Product_4,634.72,37,65.39,Books,23484.64,Thursday,October
2022-10-13,Product_3,505.39,20,97.04,Food,10107.8,Thursday,October
2022-10-14,Product_3,521.72,21,22.85,Electronics,10956.12,Friday,October
2022-10-14,Product_1,532.28,11,95.99,Toys,5855.08,Friday,October
2022-10-14,Product_4,600.04,35,57.12,Electronics,21001.4,Friday,October
2022-10-14,Product_2,619.45,13,67.71,Books,8052.85,Friday,October
2022-10-15,Product_3,504.09,20,66.2,Electronics,10081.8,Saturday,October
2022-10-15,Product_4,594.95,35,25.53,Food,20823.25,Saturday,October
2022-10-15,Product_2,657.88,14,59.44,Clothing,9210.32,Saturday,October
2022-10-15,Product_1,502.16,11,38.22,Toys,5523.76,Saturday,October
2022-10-16,Product_3,426.55,17,79.45,Toys,7251.35,Sunday,October
2022-10-16,Product_2,541.79,12,53.72,Clothing,6501.48,Sunday,October
2022-10-16,Product_1,517.04,11,97.77,Toys,5687.44,Sunday,October
2022-10-16,Product_4,567.63,33,34.67,Books,18731.79,Sunday,October
2022-10-17,Product_2,566.44,12,44.6,Books,6797.280000000001,Monday,October
2022-10-17,Product_1,483.21,10,50.49,Clothing,4832.099999999999,Monday,October
2022-10-17,Product_3,497.68,20,53.83,Food,9953.6,Monday,October
2022-10-17,Product_5,174.24,3,21.02,Clothing,522.72,Monday,October
2022-10-17,Product_4,542.52,32,81.62,Food,17360.64,Monday,October
2022-10-18,Product_1,502.5,11,95.34,Books,5527.5,Tuesday,October
2022-10-18,Product_2,555.17,12,68.46,Electronics,6662.039999999999,Tuesday,October
2022-10-18,Product_4,536.52,31,35.89,Electronics,16632.12,Tuesday,October
2022-10-18,Product_3,485.8,19,31.02,Food,9230.2,Tuesday,October
2022-10-19,Product_3,572.07,23,83.68,Clothing,13157.61,Wednesday,October
2022-10-19,Product_1,480.86,10,56.52,Electronics,4808.6,Wednesday,October
2022-10-19,Product_2,618.49,13,38.62,Electronics,8040.37,Wednesday,October
2022-10-19,Product_4,616.7,36,34.1,Clothing,22201.2,Wednesday,October
2022-10-20,Product_1,465.17,10,74.73,Electronics,4651.7,Thursday,October
2022-10-20,Product_2,569.26,12,54.96,Electronics,6831.12,Thursday,October
2022-10-20,Product_4,583.61,34,45.35,Toys,19842.74,Thursday,October
2022-10-20,Product_3,457.43,18,62.24,Books,8233.74,Thursday,October
2022-10-21,Product_3,492.95,20,31.6,Clothing,9859.0,Friday,October
2022-10-21,Product_2,609.71,13,48.5,Books,7926.23,Friday,October
2022-10-21,Product_4,616.78,36,39.95,Clothing,22204.08,Friday,October
2022-10-21,Product_1,505.08,11,49.99,Electronics,5555.88,Friday,October
2022-10-22,Product_4,547.26,32,87.65,Food,17512.32,Saturday,October
2022-10-22,Product_2,621.77,13,80.04,Food,8083.01,Saturday,October
2022-10-22,Product_5,201.47,4,50.83,Electronics,805.88,Saturday,October
2022-10-22,Product_1,524.0,11,73.37,Food,5764.0,Saturday,October
2022-10-22,Product_3,499.0,20,62.85,Clothing,9980.0,Saturday,October
2022-10-23,Product_4,554.42,32,75.41,Books,17741.44,Sunday,October
2022-10-23,Product_1,460.58,10,60.68,Clothing,4605.8,Sunday,October
2022-10-23,Product_3,497.29,20,67.37,Clothing,9945.8,Sunday,October
2022-10-23,Product_2,587.31,13,40.92,Food,7635.029999999999,Sunday,October
2022-10-24,Product_1,443.95,9,72.69,Food,3995.55,Monday,October
2022-10-24,Product_2,554.8,12,40.08,Clothing,6657.599999999999,Monday,October
2022-10-24,Product_3,495.53,20,72.97,Clothing,9910.6,Monday,October
2022-10-24,Product_4,556.01,33,46.19,Toys,18348.33,Monday,October
2022-10-25,Product_2,581.69,13,52.22,Books,7561.970000000001,Tuesday,October
2022-10-25,Product_1,467.72,10,54.3,Food,4677.200000000001,Tuesday,October
2022-10-25,Product_3,467.71,19,32.96,Food,8886.49,Tuesday,October
2022-10-25,Product_4,565.2,33,81.63,Toys,18651.6,Tuesday,October
2022-10-26,Product_2,630.94,14,85.22,Toys,8833.16,Wednesday,October
2022-10-26,Product_3,479.34,19,95.72,Clothing,9107.46,Wednesday,October
2022-10-26,Product_1,477.18,10,46.79,Electronics,4771.8,Wednesday,October
2022-10-26,Product_4,560.36,33,41.05,Toys,18491.88,Wednesday,October
2022-10-27,Product_3,464.0,18,56.04,Toys,8352.0,Thursday,October
2022-10-27,Product_4,533.21,31,93.14,Toys,16529.510000000002,Thursday,October
2022-10-27,Product_2,582.56,13,44.41,Books,7573.279999999999,Thursday,October
2022-10-27,Product_1,539.23,11,35.55,Clothing,5931.530000000001,Thursday,October
2022-10-28,Product_4,588.04,34,53.45,Food,19993.36,Friday,October
2022-10-28,Product_1,558.47,12,51.96,Toys,6701.64,Friday,October
2022-10-28,Product_3,451.94,18,67.88,Food,8134.92,Friday,October
2022-10-28,Product_2,572.81,12,85.1,Books,6873.719999999999,Friday,October
2022-10-29,Product_4,585.27,34,81.49,Food,19899.18,Saturday,October
2022-10-29,Product_1,548.27,12,20.74,Books,6579.24,Saturday,October
2022-10-29,Product_3,464.8,18,95.19,Electronics,8366.4,Saturday,October
2022-10-29,Product_2,553.53,12,86.14,Books,6642.36,Saturday,October
2022-10-30,Product_4,562.39,33,75.24,Clothing,18558.87,Sunday,October
2022-10-30,Product_1,503.06,11,90.99,Food,5533.66,Sunday,October
2022-10-30,Product_2,574.0,12,64.44,Toys,6888.0,Sunday,October
2022-10-30,Product_3,465.72,18,26.37,Books,8382.960000000001,Sunday,October
2022-10-31,Product_3,497.05,20,57.37,Food,9941.0,Monday,October
2022-10-31,Product_2,524.38,11,90.76,Clothing,5768.18,Monday,October
2022-10-31,Product_4,533.34,31,47.98,Food,16533.54,Monday,October
2022-10-31,Product_1,445.36,9,29.43,Electronics,4008.24,Monday,October
2022-11-01,Product_1,452.3,9,67.22,Food,4070.7,Tuesday,November
2022-11-01,Product_2,555.45,12,58.32,Clothing,6665.400000000001,Tuesday,November
2022-11-01,Product_4,548.28,32,94.93,Electronics,17544.96,Tuesday,November
2022-11-01,Product_3,482.34,19,34.72,Clothing,9164.46,Tuesday,November
2022-11-02,Product_2,590.41,13,34.72,Clothing,7675.33,Wednesday,November
2022-11-02,Product_4,573.81,34,61.46,Electronics,19509.54,Wednesday,November
2022-11-02,Product_1,472.43,10,88.33,Toys,4724.3,Wednesday,November
2022-11-02,Product_3,464.84,18,82.59,Clothing,8367.119999999999,Wednesday,November
2022-11-03,Product_3,554.2,22,90.96,Books,12192.4,Thursday,November
2022-11-03,Product_2,584.04,13,94.77,Electronics,7592.519999999999,Thursday,November
2022-11-03,Product_4,613.68,36,74.63,Food,22092.48,Thursday,November
2022-11-03,Product_1,521.46,11,63.01,Clothing,5736.06,Thursday,November
2022-11-04,Product_3,619.86,25,20.85,Toys,15496.5,Friday,November
2022-11-04,Product_2,659.47,14,87.65,Clothing,9232.58,Friday,November
2022-11-04,Product_4,587.92,34,83.86,Food,19989.28,Friday,November
2022-11-04,Product_1,491.92,10,36.82,Toys,4919.2,Friday,November
2022-11-05,Product_3,542.94,22,56.52,Toys,11944.68,Saturday,November
2022-11-05,Product_2,613.48,13,21.61,Books,7975.24,Saturday,November
2022-11-05,Product_4,635.2,37,87.5,Toys,23502.4,Saturday,November
2022-11-05,Product_1,518.2,11,58.28,Electronics,5700.200000000001,Saturday,November
2022-11-06,Product_3,455.49,18,97.08,Food,8198.82,Sunday,November
2022-11-06,Product_1,526.47,11,89.61,Food,5791.17,Sunday,November
2022-11-06,Product_4,541.34,32,36.85,Food,17322.88,Sunday,November
2022-11-06,Product_2,754.32,16,37.67,Food,12069.12,Sunday,November
2022-11-07,Product_4,587.86,34,60.3,Electronics,19987.24,Monday,November
2022-11-07,Product_1,526.62,11,76.66,Books,5792.82,Monday,November
2022-11-07,Product_2,588.83,13,91.8,Books,7654.790000000001,Monday,November
2022-11-07,Product_3,504.8,20,63.7,Electronics,10096.0,Monday,November
2022-11-08,Product_1,455.55,10,32.52,Food,4555.5,Tuesday,November
2022-11-08,Product_4,554.6,32,36.92,Toys,17747.2,Tuesday,November
2022-11-08,Product_2,511.03,11,59.95,Toys,5621.33,Tuesday,November
2022-11-08,Product_3,514.6,20,26.08,Clothing,10292.0,Tuesday,November
2022-11-09,Product_3,496.47,20,36.38,Clothing,9929.4,Wednesday,November
2022-11-09,Product_2,599.31,13,89.66,Food,7791.029999999999,Wednesday,November
2022-11-09,Product_4,524.79,31,96.86,Food,16268.489999999998,Wednesday,November
2022-11-09,Product_1,473.64,10,78.4,Clothing,4736.4,Wednesday,November
2022-11-10,Product_3,534.18,21,29.1,Toys,11217.78,Thursday,November
2022-11-10,Product_1,506.76,11,25.25,Electronics,5574.36,Thursday,November
2022-11-10,Product_2,621.92,13,71.34,Books,8084.959999999999,Thursday,November
2022-11-10,Product_4,619.84,36,63.07,Food,22314.24,Thursday,November
2022-11-11,Product_2,581.29,13,50.38,Food,7556.769999999999,Friday,November
2022-11-11,Product_3,493.04,20,46.61,Toys,9860.8,Friday,November
2022-11-11,Product_1,604.53,13,29.86,Toys,7858.889999999999,Friday,November
2022-11-11,Product_4,568.81,33,64.67,Clothing,18770.73,Friday,November
2022-11-12,Product_2,626.8,14,53.27,Toys,8775.199999999999,Saturday,November
2022-11-12,Product_3,492.47,20,67.28,Toys,9849.4,Saturday,November
2022-11-12,Product_4,597.67,35,85.96,Toys,20918.45,Saturday,November
2022-11-12,Product_1,536.69,11,74.2,Electronics,5903.59,Saturday,November
2022-11-13,Product_1,545.62,12,28.08,Food,6547.4400000000005,Sunday,November
2022-11-13,Product_2,635.3,14,78.37,Electronics,8894.199999999999,Sunday,November
2022-11-13,Product_3,506.27,20,71.35,Toys,10125.4,Sunday,November
2022-11-13,Product_4,546.5,32,20.22,Clothing,17488.0,Sunday,November
2022-11-14,Product_2,602.11,13,49.1,Toys,7827.43,Monday,November
2022-11-14,Product_4,517.1,30,72.34,Electronics,15513.0,Monday,November
2022-11-14,Product_3,519.63,21,21.02,Books,10912.23,Monday,November
2022-11-14,Product_1,504.31,11,54.6,Clothing,5547.41,Monday,November
2022-11-15,Product_3,506.84,20,21.16,Clothing,10136.8,Tuesday,November
2022-11-15,Product_1,458.59,10,62.06,Clothing,4585.9,Tuesday,November
2022-11-15,Product_4,525.5,31,85.4,Toys,16290.5,Tuesday,November
2022-11-15,Product_2,594.74,13,95.53,Electronics,7731.62,Tuesday,November
2022-11-16,Product_3,546.7,22,72.18,Clothing,12027.4,Wednesday,November
2022-11-16,Product_2,570.17,12,54.47,Clothing,6842.039999999999,Wednesday,November
2022-11-16,Product_1,447.99,9,83.95,Books,4031.91,Wednesday,November
2022-11-16,Product_4,565.7,33,69.51,Food,18668.1,Wednesday,November
2022-11-17,Product_4,579.09,34,41.58,Toys,19689.06,Thursday,November
2022-11-17,Product_1,523.81,11,56.87,Books,5761.91,Thursday,November
2022-11-17,Product_2,607.19,13,49.31,Electronics,7893.470000000001,Thursday,November
2022-11-17,Product_3,491.85,20,93.33,Toys,9837.0,Thursday,November
2022-11-18,Product_4,616.31,36,54.57,Toys,22187.16,Friday,November
2022-11-18,Product_3,511.38,20,88.78,Electronics,10227.6,Friday,November
2022-11-18,Product_1,518.05,11,52.6,Books,5698.549999999999,Friday,November
2022-11-18,Product_2,617.51,13,37.45,Clothing,8027.63,Friday,November
2022-11-19,Product_4,616.32,36,48.47,Food,22187.52,Saturday,November
2022-11-19,Product_5,221.74,4,44.66,Clothing,886.96,Saturday,November
2022-11-19,Product_3,534.48,21,80.4,Toys,11224.08,Saturday,November
2022-11-19,Product_1,600.22,13,47.35,Clothing,7802.860000000001,Saturday,November
2022-11-19,Product_2,651.09,14,56.26,Toys,9115.26,Saturday,November
2022-11-20,Product_4,574.64,34,42.25,Toys,19537.76,Sunday,November
2022-11-20,Product_3,541.2,22,20.78,Electronics,11906.4,Sunday,November
2022-11-20,Product_1,497.03,10,47.76,Books,4970.299999999999,Sunday,November
2022-11-20,Product_2,620.58,13,63.04,Books,8067.540000000001,Sunday,November
2022-11-21,Product_1,455.71,10,33.88,Electronics,4557.099999999999,Monday,November
2022-11-21,Product_4,515.51,30,44.09,Toys,15465.3,Monday,November
2022-11-21,Product_2,618.78,13,27.5,Electronics,8044.139999999999,Monday,November
2022-11-21,Product_3,500.39,20,76.14,Clothing,10007.8,Monday,November
2022-11-22,Product_4,575.91,34,88.07,Food,19580.94,Tuesday,November
2022-11-22,Product_3,473.03,19,22.08,Clothing,8987.57,Tuesday,November
2022-11-22,Product_2,621.58,13,37.86,Toys,8080.540000000001,Tuesday,November
2022-11-22,Product_1,533.0,11,32.47,Food,5863.0,Tuesday,November
2022-11-23,Product_3,506.27,20,86.17,Books,10125.4,Wednesday,November
2022-11-23,Product_2,550.73,12,97.27,Food,6608.76,Wednesday,November
2022-11-23,Product_1,502.5,11,24.15,Clothing,5527.5,Wednesday,November
2022-11-23,Product_4,550.86,32,49.65,Electronics,17627.52,Wednesday,November
2022-11-24,Product_2,624.26,13,90.69,Books,8115.38,Thursday,November
2022-11-24,Product_4,628.65,37,96.22,Toys,23260.05,Thursday,November
2022-11-24,Product_1,533.69,11,95.94,Books,5870.59,Thursday,November
2022-11-24,Product_3,521.49,21,56.02,Food,10951.29,Thursday,November
2022-11-25,Product_4,615.41,36,50.22,Electronics,22154.76,Friday,November
2022-11-25,Product_3,539.22,21,60.2,Books,11323.62,Friday,November
2022-11-25,Product_2,630.57,14,96.61,Food,8827.980000000001,Friday,November
2022-11-25,Product_1,526.41,11,56.26,Food,5790.509999999999,Friday,November
2022-11-26,Product_3,533.94,21,69.47,Electronics,11212.740000000002,Saturday,November
2022-11-26,Product_1,450.14,9,97.17,Food,4051.26,Saturday,November
2022-11-26,Product_4,640.1,38,78.2,Electronics,24323.8,Saturday,November
2022-11-26,Product_2,615.77,13,75.74,Food,8005.01,Saturday,November
2022-11-27,Product_1,471.85,10,73.8,Clothing,4718.5,Sunday,November
2022-11-27,Product_3,544.91,22,42.85,Toys,11988.02,Sunday,November
2022-11-27,Product_2,605.92,13,30.72,Food,7876.959999999999,Sunday,November
2022-11-27,Product_4,563.01,33,80.6,Electronics,18579.33,Sunday,November
2022-11-28,Product_4,607.2,36,69.88,Toys,21859.2,Monday,November
2022-11-28,Product_1,484.67,10,39.81,Books,4846.7,Monday,November
2022-11-28,Product_3,490.61,19,56.88,Books,9321.59,Monday,November
2022-11-28,Product_2,532.85,11,43.82,Books,5861.35,Monday,November
2022-11-29,Product_2,609.23,13,60.63,Clothing,7919.99,Tuesday,November
2022-11-29,Product_3,532.03,21,53.67,Food,11172.63,Tuesday,November
2022-11-29,Product_4,564.51,33,34.01,Food,18628.83,Tuesday,November
2022-11-29,Product_1,495.19,10,88.36,Electronics,4951.9,Tuesday,November
2022-11-30,Product_3,530.0,21,24.44,Books,11130.0,Wednesday,November
2022-11-30,Product_2,582.63,13,47.54,Toys,7574.19,Wednesday,November
2022-11-30,Product_4,555.55,33,57.08,Food,18333.15,Wednesday,November
2022-11-30,Product_1,546.82,12,42.63,Clothing,6561.84,Wednesday,November
2022-12-01,Product_2,666.93,14,43.06,Books,9337.02,Thursday,December
2022-12-01,Product_1,500.75,11,28.61,Electronics,5508.25,Thursday,December
2022-12-01,Product_4,648.21,38,80.75,Electronics,24631.980000000003,Thursday,December
2022-12-01,Product_3,463.63,18,36.53,Electronics,8345.34,Thursday,December
2022-12-02,Product_3,557.82,22,76.07,Toys,12272.04,Friday,December
2022-12-02,Product_2,664.3,14,40.72,Electronics,9300.2,Friday,December
2022-12-02,Product_1,521.76,11,77.82,Clothing,5739.36,Friday,December
2022-12-02,Product_4,602.47,35,58.39,Food,21086.45,Friday,December
2022-12-03,Product_4,636.9,37,76.94,Food,23565.3,Saturday,December
2022-12-03,Product_2,640.2,14,22.41,Electronics,8962.800000000001,Saturday,December
2022-12-03,Product_3,567.73,23,77.34,Clothing,13057.79,Saturday,December
2022-12-03,Product_1,496.91,10,70.06,Toys,4969.1,Saturday,December
2022-12-04,Product_3,531.4,21,72.68,Electronics,11159.4,Sunday,December
2022-12-04,Product_2,651.25,14,38.07,Clothing,9117.5,Sunday,December
2022-12-04,Product_4,563.23,33,47.55,Books,18586.59,Sunday,December
2022-12-04,Product_1,467.88,10,78.87,Electronics,4678.8,Sunday,December
2022-12-05,Product_3,498.03,20,59.96,Toys,9960.6,Monday,December
2022-12-05,Product_2,622.55,13,23.17,Electronics,8093.15,Monday,December
2022-12-05,Product_1,500.68,11,50.79,Food,5507.4800000000005,Monday,December
2022-12-05,Product_4,630.23,37,29.47,Electronics,23318.51,Monday,December
2022-12-06,Product_2,581.78,13,96.78,Books,7563.139999999999,Tuesday,December
2022-12-06,Product_1,496.67,10,73.23,Food,4966.7,Tuesday,December
2022-12-06,Product_4,549.72,32,94.24,Clothing,17591.04,Tuesday,December
2022-12-06,Product_3,518.58,21,65.35,Toys,10890.18,Tuesday,December
2022-12-07,Product_2,590.53,13,54.93,Electronics,7676.889999999999,Wednesday,December
2022-12-07,Product_4,595.66,35,30.12,Toys,20848.1,Wednesday,December
2022-12-07,Product_3,532.5,21,95.4,Clothing,11182.5,Wednesday,December
2022-12-07,Product_1,554.69,12,79.21,Books,6656.280000000001,Wednesday,December
2022-12-08,Product_4,612.92,36,74.07,Electronics,22065.12,Thursday,December
2022-12-08,Product_1,576.05,12,37.36,Toys,6912.599999999999,Thursday,December
2022-12-08,Product_3,618.2,25,30.54,Electronics,15455.000000000002,Thursday,December
2022-12-08,Product_2,616.65,13,52.86,Toys,8016.45,Thursday,December
2022-12-09,Product_1,565.73,12,75.79,Books,6788.76,Friday,December
2022-12-09,Product_4,559.91,33,44.55,Clothing,18477.03,Friday,December
2022-12-09,Product_3,514.07,20,56.22,Books,10281.4,Friday,December
2022-12-09,Product_2,646.93,14,54.32,Toys,9057.02,Friday,December
2022-12-10,Product_4,596.57,35,62.93,Toys,20879.95,Saturday,December
2022-12-10,Product_2,651.64,14,30.89,Toys,9122.96,Saturday,December
2022-12-10,Product_3,500.28,20,68.31,Food,10005.6,Saturday,December
2022-12-10,Product_1,513.99,11,74.65,Food,5653.89,Saturday,December
2022-12-11,Product_3,544.73,22,21.01,Toys,11984.06,Sunday,December
2022-12-11,Product_4,562.04,33,46.39,Clothing,18547.32,Sunday,December
2022-12-11,Product_1,549.26,12,56.15,Clothing,6591.12,Sunday,December
2022-12-11,Product_2,637.59,14,25.67,Electronics,8926.26,Sunday,December
2022-12-12,Product_1,553.3,12,76.08,Clothing,6639.599999999999,Monday,December
2022-12-12,Product_3,556.77,22,58.26,Clothing,12248.94,Monday,December
2022-12-12,Product_4,630.38,37,91.3,Books,23324.06,Monday,December
2022-12-12,Product_2,600.02,13,82.73,Electronics,7800.26,Monday,December
2022-12-13,Product_2,625.39,14,63.59,Toys,8755.46,Tuesday,December
2022-12-13,Product_3,508.55,20,61.09,Electronics,10171.0,Tuesday,December
2022-12-13,Product_1,512.79,11,99.29,Toys,5640.69,Tuesday,December
2022-12-13,Product_4,542.18,32,78.94,Toys,17349.76,Tuesday,December
2022-12-14,Product_3,466.43,18,89.84,Books,8395.74,Wednesday,December
2022-12-14,Product_4,606.46,36,57.6,Books,21832.56,Wednesday,December
2022-12-14,Product_2,634.09,14,78.47,Toys,8877.26,Wednesday,December
2022-12-14,Product_1,532.75,11,68.63,Electronics,5860.25,Wednesday,December
2022-12-15,Product_2,619.75,13,80.7,Books,8056.75,Thursday,December
2022-12-15,Product_5,178.1,3,57.71,Toys,534.3,Thursday,December
2022-12-15,Product_4,631.09,37,23.41,Toys,23350.33,Thursday,December
2022-12-15,Product_1,525.59,11,33.76,Books,5781.490000000001,Thursday,December
2022-12-15,Product_3,527.03,21,46.81,Clothing,11067.63,Thursday,December
2022-12-16,Product_2,651.49,14,50.1,Food,9120.86,Friday,December
2022-12-16,Product_1,565.43,12,62.87,Books,6785.16,Friday,December
2022-12-16,Product_4,651.82,38,33.05,Books,24769.160000000003,Friday,December
2022-12-16,Product_3,491.96,20,68.34,Food,9839.2,Friday,December
2022-12-17,Product_2,650.0,14,66.66,Toys,9100.0,Saturday,December
